gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,csho,epsfx,ni,costat
135990,12/31/13,2013,INDL,C,D,STD,NRG,629377508,NRG ENERGY INC,USD,323.779,-1.22,-386,A
135990,12/31/14,2014,INDL,C,D,STD,NRG,629377508,NRG ENERGY INC,USD,336.663,0.23,134,A
135990,12/31/15,2015,INDL,C,D,STD,NRG,629377508,NRG ENERGY INC,USD,314.19,-19.46,-6382,A
135990,12/31/16,2016,INDL,C,D,STD,NRG,629377508,NRG ENERGY INC,USD,315.443,-2.22,-774,A
136725,12/31/13,2013,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,38.2,16.73,671,A
136725,12/31/14,2014,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,36.6,11.11,418.8,A
136725,12/31/15,2015,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,37.4,15.54,588.8,A
136725,12/31/16,2016,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,38.8,18.73,735.9,A
136725,12/31/17,2017,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,112.3,5.67,660,A
138743,12/31/13,2013,INDL,C,D,STD,EQIX,29444U700,EQUINIX INC,USD,49.589,1.89,94.685,A
138743,12/31/14,2014,INDL,C,D,STD,EQIX,29444U700,EQUINIX INC,USD,56.451,-4.96,-259.547,A
138743,12/31/15,2015,INDL,C,D,STD,EQIX,29444U700,EQUINIX INC,USD,62.1,3.21,187.774,A
138743,12/31/16,2016,INDL,C,D,STD,EQIX,29444U700,EQUINIX INC,USD,71.409,1.62,126.8,A
138743,12/31/17,2017,INDL,C,D,STD,EQIX,29444U700,EQUINIX INC,USD,78.234,3,232.982,A
139665,12/31/13,2013,INDL,C,D,STD,MCO,615369105,MOODY'S CORP,USD,213.96,3.6,804.5,A
139665,12/31/14,2014,INDL,C,D,STD,MCO,615369105,MOODY'S CORP,USD,204.363,4.61,988.7,A
139665,12/31/15,2015,INDL,C,D,STD,MCO,615369105,MOODY'S CORP,USD,196.076,4.63,941.3,A
139665,12/31/16,2016,INDL,C,D,STD,MCO,615369105,MOODY'S CORP,USD,190.694,1.36,266.6,A
140760,8/31/13,2013,INDL,C,D,STD,MON,61166W101,MONSANTO CO,USD,529.03,4.58,2482,A
140760,8/31/14,2014,INDL,C,D,STD,MON,61166W101,MONSANTO CO,USD,485.261,5.19,2740,A
140760,8/31/15,2015,INDL,C,D,STD,MON,61166W101,MONSANTO CO,USD,467.904,4.75,2314,A
140760,8/31/16,2016,INDL,C,D,STD,MON,61166W101,MONSANTO CO,USD,437.795,2.95,1336,A
140760,8/31/17,2017,INDL,C,D,STD,MON,61166W101,MONSANTO CO,USD,439.578,5.06,2260,A
141459,12/31/13,2013,INDL,C,D,STD,GRMN,H2906T109,GARMIN LTD,USD,195.15,3.12,612.412,A
141459,12/31/14,2014,INDL,C,D,STD,GRMN,H2906T109,GARMIN LTD,USD,191.815,1.88,364.211,A
141459,12/31/15,2015,INDL,C,D,STD,GRMN,H2906T109,GARMIN LTD,USD,189.722,2.39,456.227,A
141459,12/31/16,2016,INDL,C,D,STD,GRMN,H2906T109,GARMIN LTD,USD,188.565,2.7,510.814,A
141459,12/31/17,2017,INDL,C,D,STD,GRMN,H2906T109,GARMIN LTD,USD,188.189,3.68,694.955,A
142953,12/31/13,2013,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,1705.397,1.29,3915,A
142953,12/31/14,2014,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,1663.641,1.28,2184,A
142953,12/31/15,2015,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,1580.033,4.44,7267,A
142953,12/31/16,2016,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,1528.366,1.05,1659,A
142953,12/31/17,2017,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,1488.136,1.91,2922,A
143356,12/31/13,2013,FS,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,,,,A
143356,12/31/13,2013,INDL,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,463.055,-1.57,-667,A
143356,12/31/14,2014,FS,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,,,,A
143356,12/31/14,2014,INDL,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,454.833,3.2,1381,A
143356,12/31/15,2015,FS,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,,,,A
143356,12/31/15,2015,INDL,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,447.101,12.17,5642,A
143356,12/31/16,2016,FS,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,,,,A
143356,12/31/16,2016,INDL,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,429.574,9.71,4368,A
143356,12/31/17,2017,FS,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,,,,A
143356,12/31/17,2017,INDL,C,D,STD,PRU,744320102,PRUDENTIAL FINANCIAL INC,USD,422.552,17.86,7863,A
143357,8/31/13,2013,INDL,C,D,STD,ACN,G1151C101,ACCENTURE PLC,USD,636.043,4.93,3281.878,A
143357,8/31/14,2014,INDL,C,D,STD,ACN,G1151C101,ACCENTURE PLC,USD,628.499,4.52,2941.498,A
143357,8/31/15,2015,INDL,C,D,STD,ACN,G1151C101,ACCENTURE PLC,USD,626.701,4.76,3053.581,A
143357,8/31/16,2016,INDL,C,D,STD,ACN,G1151C101,ACCENTURE PLC,USD,620.673,6.45,4111.892,A
143357,8/31/17,2017,INDL,C,D,STD,ACN,G1151C101,ACCENTURE PLC,USD,615.557,5.44,3445.149,A
143974,12/31/13,2013,INDL,C,D,STD,ADS,18581108,ALLIANCE DATA SYSTEMS CORP,USD,51.55,7.42,496.17,A
143974,12/31/14,2014,INDL,C,D,STD,ADS,18581108,ALLIANCE DATA SYSTEMS CORP,USD,63.812,7.87,491.518,A
143974,12/31/15,2015,INDL,C,D,STD,ADS,18581108,ALLIANCE DATA SYSTEMS CORP,USD,60.877,8.85,551.516,A
143974,12/31/16,2016,INDL,C,D,STD,ADS,18581108,ALLIANCE DATA SYSTEMS CORP,USD,57.4,7.34,432.3,A
144066,9/30/13,2013,INDL,C,D,STD,COL,774341101,ROCKWELL COLLINS INC,USD,135.1,4.58,632,A
144066,9/30/14,2014,INDL,C,D,STD,COL,774341101,ROCKWELL COLLINS INC,USD,134,4.52,604,A
144066,9/30/15,2015,INDL,C,D,STD,COL,774341101,ROCKWELL COLLINS INC,USD,131.9,5.19,686,A
144066,9/30/16,2016,INDL,C,D,STD,COL,774341101,ROCKWELL COLLINS INC,USD,130.2,5.5,728,A
144066,9/30/17,2017,INDL,C,D,STD,COL,774341101,ROCKWELL COLLINS INC,USD,162.9,4.79,705,A
144559,12/31/13,2013,INDL,C,D,STD,ZBH,98956P102,ZIMMER BIOMET HOLDINGS INC,USD,169.8,4.43,761,A
144559,12/31/14,2014,INDL,C,D,STD,ZBH,98956P102,ZIMMER BIOMET HOLDINGS INC,USD,169.7,4.19,720.1,A
144559,12/31/15,2015,INDL,C,D,STD,ZBH,98956P102,ZIMMER BIOMET HOLDINGS INC,USD,202.7,0.77,147,A
144559,12/31/16,2016,INDL,C,D,STD,ZBH,98956P102,ZIMMER BIOMET HOLDINGS INC,USD,200.6,1.5,305.9,A
145046,12/31/13,2013,FS,C,D,STD,ANTM,36752103,ANTHEM INC,USD,,,,A
145046,12/31/13,2013,INDL,C,D,STD,ANTM,36752103,ANTHEM INC,USD,293.274,8.67,2489.7,A
145046,12/31/14,2014,FS,C,D,STD,ANTM,36752103,ANTHEM INC,USD,,,,A
145046,12/31/14,2014,INDL,C,D,STD,ANTM,36752103,ANTHEM INC,USD,268.11,8.96,2569.7,A
145046,12/31/15,2015,FS,C,D,STD,ANTM,36752103,ANTHEM INC,USD,,,,A
145046,12/31/15,2015,INDL,C,D,STD,ANTM,36752103,ANTHEM INC,USD,261.238,9.38,2560,A
145046,12/31/16,2016,FS,C,D,STD,ANTM,36752103,ANTHEM INC,USD,,,,A
145046,12/31/16,2016,INDL,C,D,STD,ANTM,36752103,ANTHEM INC,USD,263.747,9.21,2469.8,A
145046,12/31/17,2017,INDL,C,D,STD,ANTM,36752103,ANTHEM INC,USD,256.085,14.35,3842.8,A
145049,1/31/14,2013,INDL,C,D,STD,GME,36467W109,GAMESTOP CORP,USD,115.3,2.99,354.2,A
145049,1/31/15,2014,INDL,C,D,STD,GME,36467W109,GAMESTOP CORP,USD,107.7,3.47,393.1,A
145049,1/31/16,2015,INDL,C,D,STD,GME,36467W109,GAMESTOP CORP,USD,103.3,3.78,402.8,A
145049,1/31/17,2016,INDL,C,D,STD,GME,36467W109,GAMESTOP CORP,USD,101,3.4,353.2,A
145701,12/31/13,2013,FS,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,,,,A
145701,12/31/13,2013,INDL,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,295.2,2.95,912.7,A
145701,12/31/14,2014,FS,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,,,,A
145701,12/31/14,2014,INDL,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,293.9,3.65,1144.1,A
145701,12/31/15,2015,FS,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,,,,A
145701,12/31/15,2015,INDL,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,291.4,4.06,1234,A
145701,12/31/16,2016,FS,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,,,,A
145701,12/31/16,2016,INDL,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,287.7,4.5,1316.5,A
145701,12/31/17,2017,FS,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,,,,A
145701,12/31/17,2017,INDL,C,D,STD,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,USD,289,7.88,2310.4,A
145977,12/31/13,2013,INDL,C,D,STD,AAP,00751Y106,ADVANCE AUTO PARTS INC,USD,72.84,5.32,391.758,A
145977,12/31/14,2014,INDL,C,D,STD,AAP,00751Y106,ADVANCE AUTO PARTS INC,USD,73.074,6.71,493.825,A
145977,12/31/15,2015,INDL,C,D,STD,AAP,00751Y106,ADVANCE AUTO PARTS INC,USD,73.314,6.4,473.398,A
145977,12/31/16,2016,INDL,C,D,STD,AAP,00751Y106,ADVANCE AUTO PARTS INC,USD,73.749,6.2,459.622,A
145977,12/31/17,2017,INDL,C,D,STD,AAP,00751Y106,ADVANCE AUTO PARTS INC,USD,73.877,6.42,475.505,A
147579,12/31/13,2013,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,59.607,1.85,112.403,A
147579,12/31/14,2014,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,60.416,4.32,266.799,A
147579,12/31/15,2015,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,427.94,0.28,122.641,A
147579,12/31/16,2016,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,430.054,0.43,186.678,A
147579,12/31/17,2017,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,433.393,1.25,558.929,A
149070,12/31/13,2013,FS,C,D,STD,CME,12572Q105,CME GROUP INC,USD,,,,A
149070,12/31/13,2013,INDL,C,D,STD,CME,12572Q105,CME GROUP INC,USD,333.855,2.92,976.8,A
149070,12/31/14,2014,FS,C,D,STD,CME,12572Q105,CME GROUP INC,USD,,,,A
149070,12/31/14,2014,INDL,C,D,STD,CME,12572Q105,CME GROUP INC,USD,335.455,3.35,1127.1,A
149070,12/31/15,2015,FS,C,D,STD,CME,12572Q105,CME GROUP INC,USD,,,,A
149070,12/31/15,2015,INDL,C,D,STD,CME,12572Q105,CME GROUP INC,USD,336.941,3.69,1247,A
149070,12/31/16,2016,FS,C,D,STD,CME,12572Q105,CME GROUP INC,USD,,,,A
149070,12/31/16,2016,INDL,C,D,STD,CME,12572Q105,CME GROUP INC,USD,338.243,4.53,1534.1,A
149070,12/31/17,2017,INDL,C,D,STD,CME,12572Q105,CME GROUP INC,USD,339.118,11.94,4063.4,A
149318,12/31/13,2013,INDL,C,D,STD,WYNN,983134107,WYNN RESORTS LTD,USD,101.192,7.17,728.652,A
149318,12/31/14,2014,INDL,C,D,STD,WYNN,983134107,WYNN RESORTS LTD,USD,101.439,7.18,731.554,A
149318,12/31/15,2015,INDL,C,D,STD,WYNN,983134107,WYNN RESORTS LTD,USD,101.572,1.92,195.29,A
149318,12/31/16,2016,INDL,C,D,STD,WYNN,983134107,WYNN RESORTS LTD,USD,101.8,2.38,241.975,A
149337,12/31/13,2013,FS,C,D,STD,NDAQ,631103108,NASDAQ INC,USD,,,,A
149337,12/31/13,2013,INDL,C,D,STD,NDAQ,631103108,NASDAQ INC,USD,169.357,2.25,385,A
149337,12/31/14,2014,FS,C,D,STD,NDAQ,631103108,NASDAQ INC,USD,,,,A
149337,12/31/14,2014,INDL,C,D,STD,NDAQ,631103108,NASDAQ INC,USD,168.795,2.39,414,A
149337,12/31/15,2015,FS,C,D,STD,NDAQ,631103108,NASDAQ INC,USD,,,,A
149337,12/31/15,2015,INDL,C,D,STD,NDAQ,631103108,NASDAQ INC,USD,164.324,2.5,428,A
149337,12/31/16,2016,FS,C,D,STD,NDAQ,631103108,NASDAQ INC,USD,,,,A
149337,12/31/16,2016,INDL,C,D,STD,NDAQ,631103108,NASDAQ INC,USD,166.579,0.64,108,A
149337,12/31/17,2017,INDL,C,D,STD,NDAQ,631103108,NASDAQ INC,USD,166.595,4.33,734,A
150699,12/31/13,2013,INDL,C,D,STD,XEC,171798101,CIMAREX ENERGY CO,USD,87.152,6.47,564.689,A
150699,12/31/14,2014,INDL,C,D,STD,XEC,171798101,CIMAREX ENERGY CO,USD,87.593,5.78,507.204,A
150699,12/31/15,2015,INDL,C,D,STD,XEC,171798101,CIMAREX ENERGY CO,USD,94.821,-25.92,-2408.948,A
150699,12/31/16,2016,INDL,C,D,STD,XEC,171798101,CIMAREX ENERGY CO,USD,95.124,-4.38,-408.803,A
150937,6/30/13,2013,INDL,C,D,STD,STX,G7945M107,SEAGATE TECHNOLOGY PLC,USD,359.437,4.81,1838,A
150937,6/30/14,2014,INDL,C,D,STD,STX,G7945M107,SEAGATE TECHNOLOGY PLC,USD,326.539,4.52,1570,A
150937,6/30/15,2015,INDL,C,D,STD,STX,G7945M107,SEAGATE TECHNOLOGY PLC,USD,315.446,5.26,1742,A
150937,6/30/16,2016,INDL,C,D,STD,STX,G7945M107,SEAGATE TECHNOLOGY PLC,USD,298.572,0.82,248,A
150937,6/30/17,2017,INDL,C,D,STD,STX,G7945M107,SEAGATE TECHNOLOGY PLC,USD,291.8,2.58,772,A
157057,12/31/13,2013,FS,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,,,,A
157057,12/31/13,2013,INDL,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,71.828,6.3,488.907,A
157057,12/31/14,2014,FS,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,,,,A
157057,12/31/14,2014,INDL,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,69.3,6.44,470.907,A
157057,12/31/15,2015,FS,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,,,,A
157057,12/31/15,2015,INDL,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,65.85,2.05,141.555,A
157057,12/31/16,2016,FS,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,,,,A
157057,12/31/16,2016,INDL,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,55.941,9.13,565.35,A
157057,12/31/17,2017,FS,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,,,,A
157057,12/31/17,2017,INDL,C,D,STD,AIZ,04621X108,ASSURANT INC,USD,52.418,9.39,519.6,A
157855,1/31/14,2013,INDL,C,D,STD,CRM,79466L302,SALESFORCE.COM INC,USD,610.143,-0.39,-232.175,A
157855,1/31/15,2014,INDL,C,D,STD,CRM,79466L302,SALESFORCE.COM INC,USD,650.596,-0.42,-262.688,A
157855,1/31/16,2015,INDL,C,D,STD,CRM,79466L302,SALESFORCE.COM INC,USD,670.929,-0.07,-47.426,A
157855,1/31/17,2016,INDL,C,D,STD,CRM,79466L302,SALESFORCE.COM INC,USD,707.46,0.26,179.632,A
158354,12/31/13,2013,FS,C,D,STD,GNW,37247D106,GENWORTH FINANCIAL INC,USD,,,,A
158354,12/31/13,2013,INDL,C,D,STD,GNW,37247D106,GENWORTH FINANCIAL INC,USD,494.8,1.15,560,A
158354,12/31/14,2014,FS,C,D,STD,GNW,37247D106,GENWORTH FINANCIAL INC,USD,,,,A
158354,12/31/14,2014,INDL,C,D,STD,GNW,37247D106,GENWORTH FINANCIAL INC,USD,496.7,-2.51,-1244,A
158354,12/31/15,2015,FS,C,D,STD,GNW,37247D106,GENWORTH FINANCIAL INC,USD,,,,A
158354,12/31/15,2015,INDL,C,D,STD,GNW,37247D106,GENWORTH FINANCIAL INC,USD,498,-0.42,-615,A
158354,12/31/16,2016,FS,C,D,STD,GNW,37247D106,GENWORTH FINANCIAL INC,USD,,,,A
158354,12/31/16,2016,INDL,C,D,STD,GNW,37247D106,GENWORTH FINANCIAL INC,USD,498.4,-0.5,-277,A
158354,12/31/17,2017,INDL,C,D,STD,GNW,37247D106,GENWORTH FINANCIAL INC,USD,499.2,1.65,817,A
160225,12/31/13,2013,FS,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,,,,A
160225,12/31/13,2013,INDL,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,119.419,25.6,3116,A
160225,12/31/14,2014,FS,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,,,,A
160225,12/31/14,2014,INDL,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,1152.562,3.1,3617,A
160225,12/31/15,2015,FS,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,,,,A
160225,12/31/15,2015,INDL,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,1116,3.35,3808,A
160225,12/31/16,2016,FS,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,,,,A
160225,12/31/16,2016,INDL,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,1081,3.69,4059,A
160225,12/31/17,2017,FS,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,,,,A
160225,12/31/17,2017,INDL,C,D,STD,MA,57636Q104,MASTERCARD INC,USD,1054,3.65,3915,A
160255,12/31/13,2013,INDL,C,D,STD,HSP,441060100,HOSPIRA INC,USD,166,-0.05,-8.3,I
160255,12/31/14,2014,INDL,C,D,STD,HSP,441060100,HOSPIRA INC,USD,170.4,1.95,333.2,I
160329,12/31/13,2013,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,335.832,36.05,12920,A
160329,12/31/14,2014,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,680.172,20.27,14444,A
160329,12/31/15,2015,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,687.348,22.84,16348,A
160329,12/31/16,2016,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,691.293,27.85,19478,A
160329,12/31/17,2017,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,694.783,18,12662,A
162129,12/31/13,2013,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,426.006,1.94,825.9,A
162129,12/31/14,2014,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,367.54,2.68,1028.6,A
162129,12/31/15,2015,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,352.515,2.78,1000.4,A
162129,12/31/16,2016,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,350.239,0.85,297.8,A
162129,12/31/17,2017,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,351.05,-0.31,-107.2,A
163610,12/31/13,2013,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,,,,A
163610,12/31/13,2013,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,115,3.21,254,A
163610,12/31/14,2014,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,,,,A
163610,12/31/14,2014,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,113,8.46,981,A
163610,12/31/15,2015,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,,,,A
163610,12/31/15,2015,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,119,11.39,1274,A
163610,12/31/16,2016,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,,,,A
163610,12/31/16,2016,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,595,2.37,1422,A
163610,12/31/17,2017,FS,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,,,,A
163610,12/31/17,2017,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,583,4.23,2514,A
163946,12/31/13,2013,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,55.848,24.74,1464.6,A
163946,12/31/14,2014,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,48.335,27.08,1390.3,A
163946,12/31/15,2015,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,233.082,2.96,699.9,A
163946,12/31/16,2016,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,233.114,-1.19,-277,A
163946,12/31/17,2017,INDL,C,D,STD,CF,125269100,CF INDUSTRIES HOLDINGS INC,USD,233.257,1.53,358,A
164296,12/31/13,2013,INDL,C,D,STD,DISCA,25470F104,DISCOVERY COMMUNICATIONS INC,USD,350.2,2.97,1075,A
164296,12/31/14,2014,INDL,C,D,STD,DISCA,25470F104,DISCOVERY COMMUNICATIONS INC,USD,480.9,1.66,1139,A
164296,12/31/15,2015,INDL,C,D,STD,DISCA,25470F104,DISCOVERY COMMUNICATIONS INC,USD,456,1.58,1034,A
164296,12/31/16,2016,INDL,C,D,STD,DISCA,25470F104,DISCOVERY COMMUNICATIONS INC,USD,418,1.96,1194,A
164708,12/31/13,2013,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,,,,A
164708,12/31/13,2013,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,192.118,6.46,1334,A
164708,12/31/14,2014,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,,,,A
164708,12/31/14,2014,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,183.11,8.31,1619,A
164708,12/31/15,2015,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,,,,A
164708,12/31/15,2015,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,171.033,8.48,1562,A
164708,12/31/16,2016,FS,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,,,,A
164708,12/31/16,2016,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,154.76,7.81,1314,A
164708,12/31/17,2017,INDL,C,D,STD,AMP,03076C106,AMERIPRISE FINANCIAL INC,USD,146.6,9.44,1480,A
165675,9/30/13,2013,INDL,C,D,STD,VIAB,92553P201,VIACOM INC,USD,449.3,4.86,2395,A
165675,9/30/14,2014,INDL,C,D,STD,VIAB,92553P201,VIACOM INC,USD,414.2,5.43,2391,A
165675,9/30/15,2015,INDL,C,D,STD,VIAB,92553P201,VIACOM INC,USD,398.1,4.73,1922,A
165675,9/30/16,2016,INDL,C,D,STD,VIAB,92553P201,VIACOM INC,USD,397,3.61,1438,A
165675,9/30/17,2017,INDL,C,D,STD,VIAB,92553P201,VIACOM INC,USD,402.4,4.67,1874,A
165914,12/31/13,2013,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,31.033,10.47,327.438,A
165914,12/31/14,2014,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,31.027,14.13,445.374,A
165914,12/31/15,2015,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,30.584,15.1,475.602,A
165914,12/31/16,2016,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,28.814,0.77,22.938,A
165914,12/31/17,2017,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,28.026,6.17,176.253,A
165993,12/31/13,2013,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,290.6,1.67,493.1,A
165993,12/31/14,2014,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,284.9,2.39,679.1,A
165993,12/31/15,2015,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,324.5,2.21,631.5,A
165993,12/31/16,2016,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,328,1.72,568,A
165993,12/31/17,2017,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,333,3.93,1319,A
170617,12/31/13,2013,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,2547,0.6,1500,A
170617,12/31/14,2014,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,2797,1.1,2940,A
170617,12/31/15,2015,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,2845,1.29,3688,A
170617,12/31/16,2016,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,2892,3.49,10217,A
170617,12/31/17,2017,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,2906,5.39,15934,A
170841,12/31/13,2013,INDL,C,D,STD,PSX,718546104,PHILLIPS 66,USD,590.18,5.92,3726,A
170841,12/31/14,2014,INDL,C,D,STD,PSX,718546104,PHILLIPS 66,USD,546.382,7.1,4762,A
170841,12/31/15,2015,INDL,C,D,STD,PSX,718546104,PHILLIPS 66,USD,529.41,7.73,4227,A
170841,12/31/16,2016,INDL,C,D,STD,PSX,718546104,PHILLIPS 66,USD,518.767,2.92,1555,A
174729,12/31/13,2013,FS,C,D,STD,WYN,98310W108,WYNDHAM WORLDWIDE CORP,USD,,,,A
174729,12/31/13,2013,INDL,C,D,STD,WYN,98310W108,WYNDHAM WORLDWIDE CORP,USD,128.372,3.21,432,A
174729,12/31/14,2014,FS,C,D,STD,WYN,98310W108,WYNDHAM WORLDWIDE CORP,USD,,,,A
174729,12/31/14,2014,INDL,C,D,STD,WYN,98310W108,WYNDHAM WORLDWIDE CORP,USD,121.056,4.18,529,A
174729,12/31/15,2015,FS,C,D,STD,WYN,98310W108,WYNDHAM WORLDWIDE CORP,USD,,,,A
174729,12/31/15,2015,INDL,C,D,STD,WYN,98310W108,WYNDHAM WORLDWIDE CORP,USD,113.804,5.14,612,A
174729,12/31/16,2016,FS,C,D,STD,WYN,98310W108,WYNDHAM WORLDWIDE CORP,USD,,,,A
174729,12/31/16,2016,INDL,C,D,STD,WYN,98310W108,WYNDHAM WORLDWIDE CORP,USD,105.581,5.53,611,A
